"","X","CRUISE_NAME","STATION","CAST","LATITUDE","LONGITUDE","PLANKTON_STRATUM","GEAR_VOLUME_FILTERED","SAMPLE_SPLIT_FACTOR","EVENT_DATE","TIME","DAY","MONTH","YEAR","HOUR","MINUTE","DEPTH","NET_MAX_DEPTH","VOLUME_100M3","ZOO_ALIQUOT","TAXA_004","TAXA_NAME","ITIS_TAXON","ITIS_TSN","CONC_100M3","ZOOPLANKTON_COUNT","ZOO_STAGE_000","ZOO_STAGE_024","ZOO_STAGE_023","ZOO_STAGE_022","ZOO_STAGE_021","ZOO_STAGE_020","ZOO_STAGE_030","ZOO_STAGE_029","ZOO_STAGE_028","ZOO_STAGE_013","ZOO_STAGE_999","ADULT_CONC","C5_CONC","C4_CONC","C3_CONC","C2_CONC","C1_CONC","CRYTOPIA_CONC","FURCILIA_CONC","CALYPTOPIS_CONC","NAUPLIUS_CONC","UNKNOWN_CONC","PRIMARY_FLAG","SECONDARY_FLAG","abundance_10m2","ADULT_10m2","C5_10m2","C4_10m2","C3_10m2","C2_10m2","C1_10m2","crytopia_10m2","furcilia_10m2","calyptosis_10m2","nauplius_10m2","unknown_10m2"
"71",71,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,151,"Acartia tonsa",NA,NA,163.05,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1043.52367577139,0,0,0,0,0,0,0,0,0,0,0
"72",72,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,117,"Candacia armata",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",260.880918942846,0,0,0,0,0,0,0,0,0,0,0
"73",73,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,133,"Centropages",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",260.880918942846,0,0,0,0,0,0,0,0,0,0,0
"74",74,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,146,"Mecynocera clausi",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",260.880918942846,0,0,0,0,0,0,0,0,0,0,0
"75",75,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,138,"Oithona",NA,NA,692.96,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",4434.97562202839,0,0,0,0,0,0,0,0,0,0,0
"76",76,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,176,"Pleuromamma borealis",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",260.880918942846,0,0,0,0,0,0,0,0,0,0,0
"77",77,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,4100,"Rhincalanus",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",260.880918942846,0,0,0,0,0,0,0,0,0,0,0
"78",78,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,4139,"Clytemnestra",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",260.880918942846,0,0,0,0,0,0,0,0,0,0,0
"79",79,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,2101,"Balanidae",NA,NA,652.2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",4174.09470308554,0,0,0,0,0,0,0,0,0,0,0
"80",80,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,554,"Caridea",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",260.880918942846,0,0,0,0,0,0,0,0,0,0,0
"81",81,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,200,"Chaetognatha",NA,NA,122.29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",782.642756828539,0,0,0,0,0,0,0,0,0,0,0
"82",82,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,900,"Ectoprocta",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",260.880918942846,0,0,0,0,0,0,0,0,0,0,0
"83",83,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,3900,"Foraminifera",NA,NA,40.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",260.880918942846,0,0,0,0,0,0,0,0,0,0,0
"84",84,"EN608","4",8,40.6667,-70.8817,19,104.671,0.75,"01-FEB-18","20:08:01",1,2,2018,20,8,67,64,16.56,32,457,"Hyperiidea",NA,NA,366.86,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2347.92827048562,0,0,0,0,0,0,0,0,0,0,0
"85",85,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,457,"Hyperiidea",NA,NA,1581.52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",12177.6734416507,0,0,0,0,0,0,0,0,0,0,0
"86",86,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,202,"Sagitta elegans",NA,NA,3012.41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",23195.5684602871,0,0,0,0,0,0,0,0,0,0,0
"87",87,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,4057,"Pleuromamma",NA,NA,150.62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1159.77842301435,0,0,0,0,0,0,0,0,0,0,0
"88",88,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,4108,"Neocalanus",NA,NA,225.93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1739.66763452153,0,0,0,0,0,0,0,0,0,0,0
"89",89,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,146,"Mecynocera clausi",NA,NA,75.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",579.889211507176,0,0,0,0,0,0,0,0,0,0,0
"90",90,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,4007,"Lucicutia",NA,NA,75.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",579.889211507176,0,0,0,0,0,0,0,0,0,0,0
"91",91,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,4064,"Clausocalanus furcatus",NA,NA,75.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",579.889211507176,0,0,0,0,0,0,0,0,0,0,0
"92",92,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,133,"Centropages",NA,NA,150.62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1159.77842301435,0,0,0,0,0,0,0,0,0,0,0
"93",93,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,107,"Acartia longiremis",NA,NA,75.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",579.889211507176,0,0,0,0,0,0,0,0,0,0,0
"94",94,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,104,"Temora longicornis",NA,NA,75.31,1,1,0,0,0,0,0,0,0,0,0,0,75.31028721,0,0,0,0,0,0,0,0,0,0,1,"",579.889211507176,579.889211507176,0,0,0,0,0,0,0,0,0,0
"95",95,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,102,"Pseudocalanus minutus",NA,NA,2108.69,28,23,5,0,0,0,0,0,0,0,0,0,1732.136606,376.551436,0,0,0,0,0,0,0,0,0,1,"",16236.8979222009,13337.4518646651,2899.44605753588,0,0,0,0,0,0,0,0,0
"96",96,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,135,"Paracalanus parvus",NA,NA,2485.24,33,20,10,0,0,0,0,0,0,0,0,3,1506.205744,753.1028721,0,0,0,0,0,0,0,0,225.9308616,1,"",19136.3439797368,11597.7842301435,5798.89211507177,0,0,0,0,0,0,0,0,1739.66763452153
"97",97,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,143,"Nannocalanus minor",NA,NA,451.86,6,3,2,0,0,0,0,0,0,0,0,1,225.9308616,150.6205744,0,0,0,0,0,0,0,0,75.31028721,1,"",3479.33526904306,1739.66763452153,1159.77842301435,0,0,0,0,0,0,0,0,579.889211507176
"98",98,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,105,"Metridia lucens",NA,NA,2861.79,38,9,14,9,6,0,0,0,0,0,0,0,677.7925849,1054.344021,677.7925849,451.8617233,0,0,0,0,0,0,0,1,"",22035.7900372727,5219.00290356459,8118.44896110047,5219.00290356459,3479.33526904306,0,0,0,0,0,0,0
"99",99,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,157,"Clausocalanus arcuicornis",NA,NA,753.1,10,10,0,0,0,0,0,0,0,0,0,0,753.1028721,0,0,0,0,0,0,0,0,0,0,1,"",5798.89211507177,5798.89211507177,0,0,0,0,0,0,0,0,0,0
"100",100,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,103,"Centropages typicus",NA,NA,25454.88,338,188,114,36,0,0,0,0,0,0,0,0,14158.334,8585.372742,2711.17034,0,0,0,0,0,0,0,0,1,"",196002.553489426,109019.171763349,66107.3701118181,20876.0116142584,0,0,0,0,0,0,0,0
"101",101,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,109,"Centropages hamatus",NA,NA,150.62,2,1,1,0,0,0,0,0,0,0,0,0,75.31028721,75.31028721,0,0,0,0,0,0,0,0,0,1,"",1159.77842301435,579.889211507176,579.889211507176,0,0,0,0,0,0,0,0,0
"102",102,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,101,"Calanus finmarchicus",NA,NA,10091.58,134,8,8,10,42,66,0,0,0,0,0,0,602.4822977,602.4822977,753.1028721,3163.032063,4970.478956,0,0,0,0,0,0,1,"",77705.1543419617,4639.11369205741,4639.11369205741,5798.89211507177,24355.3468833014,38272.6879594737,0,0,0,0,0,0
"103",103,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,3900,"Foraminifera",NA,NA,677.79,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",5219.00290356459,0,0,0,0,0,0,0,0,0,0,0
"104",104,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,2000,"Euphausiacea",NA,NA,75.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",579.889211507176,0,0,0,0,0,0,0,0,0,0,0
"105",105,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,200,"Chaetognatha",NA,NA,1732.14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",13337.4518646651,0,0,0,0,0,0,0,0,0,0,0
"106",106,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,300,"Thecosomata",NA,NA,451.86,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",3479.33526904306,0,0,0,0,0,0,0,0,0,0,0
"107",107,"EN608","5",9,40.5183,-70.9,19,113.309,0.75,"02-FEB-18","00:11:58",2,2,2018,0,11,78,77,14.12,64,176,"Pleuromamma borealis",NA,NA,225.93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1739.66763452153,0,0,0,0,0,0,0,0,0,0,0
"108",108,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,1800,"Siphonophora",NA,NA,60.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",558.377777465066,0,0,0,0,0,0,0,0,0,0,0
"109",109,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,218,"Sagitta",NA,NA,2881.95,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",26802.1333183232,0,0,0,0,0,0,0,0,0,0,0
"110",110,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,457,"Hyperiidea",NA,NA,1681.14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",15634.5777690219,0,0,0,0,0,0,0,0,0,0,0
"111",111,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,3900,"Foraminifera",NA,NA,120.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1116.75555493013,0,0,0,0,0,0,0,0,0,0,0
"112",112,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,1500,"Echinoderemata",NA,NA,60.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",558.377777465066,0,0,0,0,0,0,0,0,0,0,0
"113",113,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,300,"Thecosomata",NA,NA,1561.06,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",14517.8222140917,0,0,0,0,0,0,0,0,0,0,0
"114",114,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,200,"Chaetognatha",NA,NA,1501.02,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",13959.4444366267,0,0,0,0,0,0,0,0,0,0,0
"115",115,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,1300,"Bivalvia",NA,NA,120.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1116.75555493013,0,0,0,0,0,0,0,0,0,0,0
"116",116,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,4013,"Pseudocalanidae",NA,NA,120.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1116.75555493013,0,0,0,0,0,0,0,0,0,0,0
"117",117,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,4057,"Pleuromamma",NA,NA,60.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",558.377777465066,0,0,0,0,0,0,0,0,0,0,0
"118",118,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,138,"Oithona",NA,NA,3662.48,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",34061.044425369,0,0,0,0,0,0,0,0,0,0,0
"119",119,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,4108,"Neocalanus",NA,NA,420.28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",3908.64444225546,0,0,0,0,0,0,0,0,0,0,0
"120",120,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,146,"Mecynocera clausi",NA,NA,60.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",558.377777465066,0,0,0,0,0,0,0,0,0,0,0
"121",121,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,133,"Centropages",NA,NA,60.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",558.377777465066,0,0,0,0,0,0,0,0,0,0,0
"122",122,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,102,"Pseudocalanus minutus",NA,NA,1200.81,20,15,5,0,0,0,0,0,0,0,0,0,900.6093185,300.2031062,0,0,0,0,0,0,0,0,0,1,"",11167.5555493013,8375.66666197599,2791.88888732533,0,0,0,0,0,0,0,0,0
"123",123,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,135,"Paracalanus parvus",NA,NA,1200.81,20,15,5,0,0,0,0,0,0,0,0,0,900.6093185,300.2031062,0,0,0,0,0,0,0,0,0,1,"",11167.5555493013,8375.66666197599,2791.88888732533,0,0,0,0,0,0,0,0,0
"124",124,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,143,"Nannocalanus minor",NA,NA,240.16,4,2,2,0,0,0,0,0,0,0,0,0,120.0812425,120.0812425,0,0,0,0,0,0,0,0,0,1,"",2233.51110986026,1116.75555493013,1116.75555493013,0,0,0,0,0,0,0,0,0
"125",125,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,105,"Metridia lucens",NA,NA,6544.43,109,10,15,29,49,2,2,0,0,0,0,2,600.4062123,900.6093185,1741.178016,2941.99044,120.0812425,120.0812425,0,0,0,0,120.0812425,1,"",60863.1777436922,5583.77777465066,8375.66666197599,16192.9555464869,27360.5110957882,1116.75555493013,1116.75555493013,0,0,0,0,1116.75555493013
"126",126,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,157,"Clausocalanus arcuicornis",NA,NA,540.37,9,8,1,0,0,0,0,0,0,0,0,0,480.3249699,60.04062123,0,0,0,0,0,0,0,0,0,1,"",5025.3999971856,4467.02221972053,558.377777465066,0,0,0,0,0,0,0,0,0
"127",127,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,103,"Centropages typicus",NA,NA,11407.72,190,69,87,32,0,0,0,0,0,0,0,2,4142.802865,5223.534047,1921.299879,0,0,0,0,0,0,0,120.0812425,1,"",106091.777718363,38528.0666450896,48578.8666394608,17868.0888788821,0,0,0,0,0,0,0,1116.75555493013
"128",128,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,109,"Centropages hamatus",NA,NA,360.24,6,6,0,0,0,0,0,0,0,0,0,0,360.2437274,0,0,0,0,0,0,0,0,0,0,1,"",3350.2666647904,3350.2666647904,0,0,0,0,0,0,0,0,0,0
"129",129,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,101,"Calanus finmarchicus",NA,NA,4863.29,81,16,9,5,19,32,0,0,0,0,0,0,960.6499397,540.3655911,300.2031062,1140.771803,1921.299879,0,0,0,0,0,0,1,"",45228.5999746704,8934.04443944106,5025.3999971856,2791.88888732533,10609.1777718363,17868.0888788821,0,0,0,0,0,0
"130",130,"EN608","6",12,40.3533,-70.8983,19,142.126,0.75,"02-FEB-18","10:52:00",2,2,2018,10,52,95,93,11.26,64,2350,"Cnidaria",NA,NA,60.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",558.377777465066,0,0,0,0,0,0,0,0,0,0,0
"131",131,"EN608","11",19,39.76,-70.89,60,329.561,0.75,"03-FEB-18","18:34:36",3,2,2018,18,34,1650,195,2.83,32,3600,"Ostracoda",NA,NA,142.41,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2777.02762159357,0,0,0,0,0,0,0,0,0,0,0
"132",132,"EN608","11",19,39.76,-70.89,60,329.561,0.75,"03-FEB-18","18:34:36",3,2,2018,18,34,1650,195,2.83,32,2500,"Polychaeta",NA,NA,25.89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",504.914113017014,0,0,0,0,0,0,0,0,0,0,0
"133",133,"EN608","11",19,39.76,-70.89,60,329.561,0.75,"03-FEB-18","18:34:36",3,2,2018,18,34,1650,195,2.83,32,218,"Sagitta",NA,NA,634.38,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",12370.3957689168,0,0,0,0,0,0,0,0,0,0,0
"134",134,"EN608","11",19,39.76,-70.89,60,329.561,0.75,"03-FEB-18","18:34:36",3,2,2018,18,34,1650,195,2.83,32,1800,"Siphonophora",NA,NA,155.36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",3029.48467810208,0,0,0,0,0,0,0,0,0,0,0
"135",135,"EN608","11",19,39.76,-70.89,60,329.561,0.75,"03-FEB-18","18:34:36",3,2,2018,18,34,1650,195,2.83,32,300,"Thecosomata",NA,NA,233.04,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",4544.22701715312,0,0,0,0,0,0,0,0,0,0,0
"136",136,"EN608","11",19,39.76,-70.89,60,329.561,0.75,"03-FEB-18","18:34:36",3,2,2018,18,34,1650,195,2.83,32,101,"Calanus finmarchicus",NA,NA,181.25,14,0,3,4,6,1,0,0,0,0,0,0,0,38.83954716,51.78606287,77.67909431,12.94651572,0,0,0,0,0,0,1,"",3534.39879111909,0,757.37116952552,1009.82822603403,1514.74233905104,252.457056508507,0,0,0,0,0,0
"137",137,"EN608","11",19,39.76,-70.89,60,329.561,0.75,"03-FEB-18","18:34:36",3,2,2018,18,34,1650,195,2.83,32,103,"Centropages typicus",NA,NA,1320.54,102,23,58,21,0,0,0,0,0,0,0,0,297.7698615,750.8979117,271.8768301,0,0,0,0,0,0,0,0,1,"",25750.6197638677,5806.51229969566,14642.5092774934,5301.59818667864,0,0,0,0,0,0,0,0
"138",138,"EN608","11",19,39.76,-70.89,60,329.561,0.75,"03-FEB-18","18:34:36",3,2,2018,18,34,1650,195,2.83,32,157,"Clausocalanus arcuicornis",NA,NA,297.77,23,23,0,0,0,0,0,0,0,0,0,0,297.7698615,0,0,0,0,0,0,0,0,0,0,1,"",5806.51229969566,5806.51229969566,0,0,0,0,0,0,0,0,0,0
"139",139,"EN608","11",19,39.76,-70.89,60,329.561,0.75,"03-FEB-18","18:34:36",3,2,2018,18,34,1650,195,2.83,32,105,"Metridia lucens",NA,NA,220.09,17,1,0,2,12,0,2,0,0,0,0,0,12.94651572,0,25.89303144,155.3581886,0,25.89303144,0,0,0,0,0,1,"",4291.76996064461,252.457056508507,0,504.914113017014,3029.48467810208,0,504.914113017014,0,0,0,0,0
"140",140,"EN608","11",19,39.76,-70.89,60,329.561,0.75,"03-FEB-18","18:34:36",3,2,2018,18,34,1650,195,2.83,32,143,"Nannocalanus minor",NA,NA,155.36,12,8,0,0,0,0,0,0,0,0,0,4,103.5721257,0,0,0,0,0,0,0,0,0,51.78606287,1,"",3029.48467810208,2019.65645206805,0,0,0,0,0,0,0,0,0,1009.82822603403
"141",141,"EN608","11",19,39.76,-70.89,60,329.561,0.75,"03-FEB-18","18:34:36",3,2,2018,18,34,1650,195,2.83,32,135,"Paracalanus parvus",NA,NA,349.56,27,15,7,0,0,0,0,0,0,0,0,5,194.1977358,90.62561003,0,0,0,0,0,0,0,0,64.73257859,1,"",6816.34052572968,3786.8558476276,1767.19939555955,0,0,0,0,0,0,0,0,1262.28528254253
"142",142,"EN608","11",19,39.76,-70.89,60,329.561,0.75,"03-FEB-18","18:34:36",3,2,2018,18,34,1650,195,2.83,32,102,"Pseudocalanus minutus",NA,NA,38.84,3,2,0,0,0,0,0,0,0,0,0,1,25.89303144,0,0,0,0,0,0,0,0,0,12.94651572,1,"",757.37116952552,504.914113017014,0,0,0,0,0,0,0,0,0,252.457056508507
"143",143,"EN608","11",19,39.76,-70.89,60,329.561,0.75,"03-FEB-18","18:34:36",3,2,2018,18,34,1650,195,2.83,32,2006,"Euphausia krohnii",NA,NA,12.95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.94651572,0,0,0,0,1,"",252.457056508507,0,0,0,0,0,0,252.457056508507,0,0,0,0
